資產類別,資產名稱,威脅,威脅說明,威脅 Reference,威脅源,威脅源說明,威脅源 Reference,弱點,弱點說明,弱點 Reference
人員,外部人員 (稽核人員),10. 利益衝突 (Conflict of interest),提供顧問服務與導入產品的廠商，同時又擔任公司的稽核單位，可能影響稽核的獨立性與公正性。,"ISO/IEC 27005, A.10, TI01",供應商,為公司導入防火牆的廠商，在稽核時，可能不會揭露該防火牆產品的設定缺陷。,"NIST SP 800-30, G-4",供應商選擇缺乏獨立性考量,未將提供顧問、建置與稽核服務的廠商進行切割，以確保職責分離。,"CNS 27001, A.5.20"
人員,外部人員 (會計師),1. 取得過高的系統存取權限 (Granted excessive system access),為了方便查帳，財會或IT人員給予會計師一個具有系統管理員權限的帳號，而非僅限其查帳所需的唯讀權限。,"ISO/IEC 27005, A.10, TI03",內部人員 (意外),IT管理員直接將財務主管的帳號權限複製一份給會計師使用，但該帳號具備修改傳票的權力。,"NIST SP 800-30, G-4",未建立專門的稽核角色與權限,未在會計或ERP系統中，預先設計一個專供查帳使用的、具備廣泛唯讀權限但無寫入權限的角色。,"CNS 27001, A.5.15"
人員,外部人員 (會計師),2. 機敏資料處理不當 (Mishandling of sensitive data),會計師將含有公司完整財務報表、交易明細、員工薪資極度敏感資料的查帳底稿，儲存於未加密的個人筆電或USB中。,"ISO/IEC 27005, A.10, TH07",供應商 (意外),會計師在咖啡廳工作時，使用未加密的公共Wi-Fi傳輸公司的財務資料。,"NIST SP 800-30, G-4",未與外部人員簽訂保密與安全協議,未在合約或保密協議(NDA)中，明確要求外部會計師夥伴需遵守的資料保護規範（如加密要求）。,"CNS 27001, A.5.20"
人員,外部人員 (會計師),3. 會計師的筆電不安全 (Insecure accountant's laptop),會計師帶來公司內部使用的筆電，其本身未安裝防毒軟體、未及時更新，或已感染惡意軟體，對內網造成威脅。,"ISO/IEC 27005, A.10, TH10",供應商,會計師的筆電在連入公司訪客網路後，其電腦上的惡意軟體開始對內部網路進行掃描。,"NIST SP 800-30, D-2",訪客網路未與內部網路有效隔離,訪客網路可以直接存取到公司內部網路的資源。,"CNS 27001, A.8.20"
人員,外部人員 (會計師),4. 查帳報告外洩 (Leakage of audit report),包含公司財務狀況、內控缺失的查帳報告或財報草案，在交付後或交付過程中，被會計師事務所或我方人員不當處理而外洩。,"ISO/IEC 27005, A.10, TH07",供應商 / 內部人員 (意外),會計師事務所透過未加密的電子郵件寄送財報草案，被中間人攔截。,"NIST SP 800-30, G-4",缺乏安全的資料交換程序,未建立一個安全的管道（如加密郵件、安全的檔案分享平台）來傳遞高度敏感的文件。,"CNS 27001, A.8.24"
人員,外部人員 (會計師),5. 會計師的惡意行為 (Malicious acts by accountant),不肖的會計師，利用被授予的查帳權限，竊取其查帳範圍以外的商業機密，或與公司內部人員共謀舞弊。,"NIST SP 800-30, D-2",供應商,會計師發現公司內控有重大缺失，但為了個人利益，並未在報告中揭露，反而利用該漏洞圖利自己。,"NIST SP 800-30, D-2",缺乏對會計師活動的監控,未對提供給會計師的帳號，其所有的登入與操作活動進行詳細的日誌記錄與審核。,"CNS 27001, A.8.15"
人員,外部人員 (會計師),6. 會計師的社交工程 (Social engineering by accountant),會計師在進行查帳或訪談時，可能會無意中引導員工透露過多的資訊；或惡意攻擊者可偽冒成會計師來騙取財會資訊。,"ISO/IEC 27005, A.10, TI02",外部攻擊者,攻擊者偽冒成簽約的會計師事務所，打電話給財務部門，要求提供最新的銀行對帳單。,"NIST SP 800-30, D-2",員工缺乏驗證外部人員身分的警覺,員工在接到自稱是會計師、稽核員外部單位的要求時，未透過官方管道進行身分覆核。,"CNS 27001, A.6.3"
人員,外部人員 (會計師),7. 會計師的專業能力不足 (Insufficient professional competence),會計師對於資訊系統的內部控制或特定產業的會計準則不熟悉，導致查帳無法發現系統性或專業領域的舞弊與錯誤。,"ISO/IEC 27005, A.10, TI03",供應商,負責查帳的會計師，不了解ERP系統中的權限設定邏輯，未能發現其中存在的職責分工問題。,"NIST SP 800-30, G-4",供應商評選未考慮其專業能力,在選擇會計師事務所時，未審核其是否具備電腦審計的專業能力與相關經驗。,"CNS 27001, A.5.20"
人員,外部人員 (會計師),8. 查帳結束後權限未移除 (Failure to revoke access after audit),查帳工作結束後，提供給會計師的實體或邏輯存取權限，未被及時移除，成為潛在的安全後門。,"ISO/IEC 27005, A.10, TI03",內部人員 (意外),IT部門在查帳結束後，僅停用了會計師的系統帳號，但忘了收回其訪客門禁卡。,"NIST SP 800-30, G-4",缺乏對臨時權限的生命週期管理,未建立一個機制來追蹤所有被授予的臨時權限，並確保其在到期後會被自動或手動移除。,"CNS 27001, A.5.18"
人員,外部人員 (會計師),9. 利益衝突 (Conflict of interest),提供財稅規劃顧問服務的公司，同時又擔任公司的財報簽證會計師，可能影響查帳的獨立性與公正性。,"ISO/IEC 27005, A.10, TI01",供應商,協助公司進行節稅規劃的顧問，在查核財報時，可能會對其規劃的帳務處理方式採取較寬鬆的標準。,"NIST SP 800-30, G-4",供應商選擇缺乏獨立性考量,未將提供顧問與簽證服務的廠商進行切割，以確保職責分離。,"CNS 27001, A.5.20"
人員,外部人員 (會計師),10. 實體文件處理不當 (Mishandling of physical documents),會計師在攜帶公司的紙本傳票、憑證、報表文件往返事務所時，未妥善保管，導致文件遺失或被竊。,"ISO/IEC 27005, A.10, TH06",供應商 (意外),會計師將裝有客戶帳冊的箱子放在車上，結果車窗被打破，整箱文件被偷走。,"NIST SP 800-30, G-4",合約中未規範實體文件保護責任,未在委任合約中，明確要求會計師對於所接觸到的我方實體文件，應負的保管與保密責任。,"CNS 27001, A.5.20"
服務,內、外部服務 (電力),1. 短時間電力中斷 (Short-term power outage),因台電進行區域維護、線路跳脫或意外事故，導致辦公室或機房發生數分鐘至數小時的電力中斷。,"ISO/IEC 27005, A.10, TP03",環境因素 / 供應商,道路施工單位不慎挖斷了地下電纜。,"NIST SP 800-30, D-2",不斷電系統(UPS)備援時間不足,UPS的電池容量，不足以支撐到市電恢復，或不足以讓所有伺服器有充裕的時間正常關機。,"CNS 27001, A.7.3"
服務,內、外部服務 (電力),2. 長時間電力中斷 (Extended power outage),因天災（如颱風、地震）導致電網大規模受損，造成辦公室或機房長時間（超過一天）的停電。,"ISO/IEC 27005, A.10, TP03",環境因素,颱風吹倒了電線桿，電力公司預計需要超過48小時才能修復。,"NIST SP 800-30, D-2",缺乏備用發電機或燃料儲備不足,機房未配置柴油發電機，或發電機的儲油槽容量僅夠支撐數小時運轉，且無緊急加油合約。,"CNS 27001, A.5.30"
服務,內、外部服務 (電力),3. 電壓突波或尖波 (Power surge or spike),因雷擊、大型設備啟動或電力系統問題，導致電壓瞬間異常升高，可能擊穿未受保護的電子設備內部元件。,"ISO/IEC 27005, A.10, TP03",環境因素,雷雨天時，雷電擊中大樓附近的電線桿，引發突波。,"NIST SP 800-30, D-2",缺乏突波保護裝置 (SPD),伺服器、網路設備關鍵資產的電源，未連接具備突波保護功能的UPS或排插。,"CNS 27001, A.7.3"
服務,內、外部服務 (電力),4. 電壓不足或壓降 (Power sag or brownout),因用電量過載，導致供電電壓長時間低於標準值，可能造成馬達類設備（如空調壓縮機）損壞或資訊設備自動重開機。,"ISO/IEC 27005, A.10, TP03",環境因素,夏日用電尖峰，區域性電力供應不足，導致電壓下降。,"NIST SP 800-30, D-2",UPS穩壓功能不足或不存在,使用的UPS為離線式(Off-Line)或在線互動式(Line-Interactive)，其穩壓能力不如在線式(On-Line)UPS。,"CNS 27001, A.7.3"
服務,內、外部服務 (電力),5. 電力供應商的人為疏失 (Human error from power company),電力公司的工程師在進行線路維護或切換時操作失誤，導致非預期的停電。,"ISO/IEC 27005, A.10, TO03",供應商 (意外),台電人員在變電站誤觸開關，導致整個區域停電。,"NIST SP 800-30, G-4",營運持續計畫未考慮供應商風險,未將電力公司的可靠性與維運品質納入風險評估，過度信賴單一電力來源。,"CNS 27001, A.5.21"
服務,內、外部服務 (電力),6. 建築內部線路故障 (Internal wiring failure),辦公大樓內部的總電源盤、斷路器或線路，因老化、短路或過載而故障，導致僅有該棟建築停電。,"ISO/IEC 27005, A.10, TO01",結構性因素,大樓的總無熔絲開關(NFB)因過於老舊而跳脫。,"NIST SP 800-30, D-2",未定期檢查建築電力設施,未委由合格的電機技師，定期對大樓的電力系統進行紅外線熱顯像檢測與維護。,"CNS 27001, A.7.3"
服務,內、外部服務 (電力),7. 惡意破壞 (Malicious destruction),攻擊者或心懷不滿的員工，惡意切斷電源總開關、破壞變電箱或發電機，意圖癱瘓公司營運。,"ISO/IEC 27005, A.10, TH08",外部攻擊者 / 敵對內部人員,竊賊在入侵前，先切斷整棟大樓的總電源，使監控與警報系統失效。,"NIST SP 800-30, D-2",電力設施的實體安全防護不足,電源總開關、變電箱或發電機房未上鎖，或未納入保全系統的監控範圍。,"CNS 27001, A.7.1"
服務,內、外部服務 (電力),8. 頻率不穩 (Frequency instability),電網的交流電頻率（應為60Hz）發生異常飄移，可能導致高精密或對時序敏感的設備運作異常或損壞。,"ISO/IEC 27005, A.10, TP03",環境因素,電網發生重大事故，導致發電與用電無法平衡，頻率異常。,"NIST SP 800-30, D-2",未使用在線式UPS (Online UPS),僅有在線式UPS能持續提供由電池轉換、頻率穩定不受市電影響的純正弦波電力。,"CNS 27001, A.7.3"
服務,內、外部服務 (電力),9. 計劃性限電 (Planned power rationing),因應全國性電力短缺，政府或電力公司實施分區輪流限電措施。,"ISO/IEC 27005, A.10, TP03",環境因素 / 供應商,夏季用電量屢創新高，發電廠發生機組故障，被迫實施限電。,"NIST SP 800-30, D-2",營運持續計畫不足,未針對可預期的限電情境，預先規劃關閉非核心系統、啟動發電機或異地辦公應變措施。,"CNS 27001, A.5.30"
服務,內、外部服務 (電力),10. 雙迴路供電同時中斷 (Dual power feed failure),機房雖已申請雙迴路供電，但兩條迴路來自同一個區域變電站或共用同一條管路，當該變電站或管路出問題時，雙迴路同時失效。,"ISO/IEC 27005, A.10, TP03",供應商,雖然有兩條獨立電纜，但都來自同一個變電站的同一個饋線。,"NIST SP 800-30, D-2",電力備援規劃未達真實獨立,在申請雙迴路時，未要求電力公司確保兩條線路來自不同的變電站與實體路徑。,"CNS 27001, A.7.3"
服務,內、外部服務 (雲端服務),1. 雲端平台大規模中斷 (Major cloud platform outage),"大型雲端服務供應商（如AWS, Azure, GCP）因其核心服務（如網路、儲存、運算）發生區域性大規模故障，導致所有部署於其上的應用服務全面中斷。","ISO/IEC 27005, A.10, TO03",供應商,AWS us-east-1區域的核心網路設備故障，導致該區域所有服務不可用。,"NIST SP 800-30, D-2",缺乏多區域(Multi-Region)或多雲(Multi-Cloud)備援架構,應用系統僅部署在單一雲端廠商的單一地理區域中，未設計跨區備援或多雲災備。,"CNS 27001, A.5.30"
服務,內、外部服務 (雲端服務),2. 雲端平台設定錯誤 (Cloud misconfiguration),使用者在設定雲端資源（如儲存桶、資料庫、安全群組）時，因疏忽或不熟悉而產生安全漏洞，導致資料外洩或服務被入侵。,"ISO/IEC 27005, A.10, TI03",內部人員 (意外),開發人員為了方便測試，暫時將S3儲存桶設為「公開」，但事後忘記改回來，導致桶內所有資料外洩。,"NIST SP 800-30, G-4",缺乏雲端安全治理與監控工具,沒有使用雲端安全態勢管理(CSPM)工具來自動掃描與發現不安全的雲端設定。,"CNS 27001, A.8.1"
服務,內、外部服務 (雲端服務),3. 雲端帳號權限遭竊 (Cloud account credential compromise),具有高權限的雲端帳號金鑰(Access Key)或密碼外洩，讓攻擊者得以登入雲端控制台，任意操控、竊取或刪除所有雲端資源。,"ISO/IEC 27005, A.10, TH07",外部攻擊者,開發人員不慎將包含雲端儲存Access Key的程式碼上傳到公開的GitHub儲存庫。,"NIST SP 800-30, D-2",根帳號或高權限帳號缺乏多因子驗證(MFA),未對雲端平台的根帳號(Root Account)及所有IAM使用者強制啟用MFA。,"CNS 27001, A.8.5"
